Puzzle,Solution,
9.......6..7........4...1826.83.9.1.......4..1927........8...6...6...7.47....1.9.,951248376287613945364597182648329517573186429192754638439875261816932754725461893,
4..5.....1...6..29..6..815.....9..76.....42........89....6..71...19....8.7548....,432519687158367429796248153284193576967854231513726894849632715621975348375481962,
.6..7...1.13.9....4.7..1..66..3...84...7......7.....932.8.6.......4...32.4......9,962874351513692478487531926651329784329748615874156293238965147196487532745213869,
..9.........5...93.3..825.7.42......9......7.68....235.....3.8.....48..2.247....9,459137826278564193136982547542376918913825674687419235765293481391648752824751369,
...6....267..3185..8..9.1.32.9...3......2...835.......5....2.....6.8...5.37......,913658472672431859485297163249875316761923548358146297594362781126784935837519624,
............875....6..4...17....34...3845..6.....8.3.5..49...13.....7.5.....1.89.,357196248142875936869342571715623489238459167496781325524968713981237654673514892,
.2...36.154.6..8.....8...35.6.93.4...58.6......94.81..6.........8.1.....39..4....,827593641543612879916874235162935487458761392739428156671389524284157963395246718,
..9.3.54..7..5...886..9.7......69.837.....1...3....4..4.3.......9........8.47.35.,219837546374652918865194732541769283726348195938215467453926871197583624682471359,
.....5...............1...3296...2.1...4.6.9.....5...4.3......8...94.312..2..59.63,138925674542637891796184532965742318214368957873591246357216489689473125421859763,
.....7...1.....95.9....3........9..7....2.1.6.213..49..95..264.6.3.5....7........,264597813137684952958213764386149527479825136521376498895732641613458279742961385,
.........5.739..6....17.2....1......6......4....542...4..2..7...6.71.5...79...3..,916825473527394168834176295341687952652931847798542631485263719263719584179458326,
.97..18.....7......8.3...6..25.......789.613......86........3........789..1....25,297561843536784291184392567625143978478956132913278654859427316342615789761839425,
7...32....4..5...995.1....3..15.7.6....3..4..4.7.2.93...........2..1...45...7....,718932546643758129952164873391547268285396417467821935176485392829613754534279681,
..4.....8....1942.13...6..........8...6..72..9.7.81..6...76....28.......7.1.92...,594273618678519423132846975413625789856937241927481536345768192289154367761392854,
..9..4...18..6...5.2...87......7162.6..9.2.5.8....5.91.........9.7.....6..1...2..,759314862183267945426598713395471628614982357872635491268759134947123586531846279,
2.8..........7..52.3..254.68.....3...4..37.253...4.8.79.6...5..47..............9.,258614973694378152731925486827156349149837625365249817916782534473591268582463791,
..1..6..8....7..5..245..79..62..48.9.......41..5.....2......6...46....17.....8...,571936428938472156624581793362154879789263541415897362253719684846325917197648235,
.6.9..3...28...........1985.....6.2.8......19.7......33.1.9.2.77....8.......7..3.,165984372928753461437261985519836724843527619276419853381695247752348196694172538,
7...54.1..2......74..9........4....6.....1.5....52....68..1.4.2.152..........7...,769854213528136947431972865153498726842761359976523184687315492315249678294687531,
6..........9.4..73..3..19..3.....4.5.1..8....5..73.68.4......6.7.1...34..68......,672893514159246873843571926387162495916485237524739681435927168791658342268314759,
9.3.7..6.....2.....1....3.........1.39.......4.76..9.....24..7...2.6..9.1.57.342.,953174268874326159216589347568932714391457682427618935639245871742861593185793426,
..1.9.......27...5...5...9......3.....8...51..7.6....8...3.....9.27...56.56...18.,521896734493271865687534291245183679368947512179652348814365927932718456756429183,
...7....4......65.....568...7.2.....29.53..4.3.5..79......4..3.4..62...7.....8..9,653782194827419653914356872176294385298531746345867921761945238489623517532178469,
82........4.5....1..1......6.4....2.95......6...23.......8..4.....94.21...9..2.58,825713694746529381391684572634195827952478136187236945273851469568947213419362758,
8...5.......9....473...2.....7..1.3241.82......9......5.3......27..89..5.....42..,894657321152938674736142859687491532415823796329765148543216987271389465968574213,
..6.2.4...3.9....2.......39..2...8.77.........8...1.9..6...8..3..81...7.324....8.,976325418835914762241867539612493857759286341483751296167548923598132674324679185,
.7.3..........4..64..1...3....2.....96....7.48.1...2...93....8.7..81....6...3..4.,279368451315924876486157932547291368962583714831476295193642587754819623628735149,
.87.....5.6..2.3...1.6...2..3...1......7...6....93.........3..8.21..6..9..8..7.1.,287314695964528371513679824832461957159782463746935182675193248421856739398247516,
..2...3.8.....5...86......9..6....4....9..685.....4..7..842.5...9.5....3.7.3.8..2,452791368913685724867243159326857941741932685589164237138429576294576813675318492,
.2.......7.....6..6......7817......9.46....8....1....4..9.8....8...76..3...39..42,328765491791834625654219378175648239246953187983127564439582716812476953567391842,
...1.....6.1...38..7.3......3...9.4...874.1...9..8....3....64....98....7.17.5....,943128675651497382872365914736519248528743169194682753385276491469831527217954836,
..8....42..1...7..5..6...91..9142....175.6........8.6....491............4.2.....5,678319542931254786524687391369142857817536429245978163756491238193825674482763915,
.38.....2.9.....3.4.1.2368.........1..2.34.7....796...........4...482.....39.7...,538679142296841537471523689367258491952134876184796325829365714715482963643917258,
2.....6........3....6..5.1..812....45....6......49.2.....14....1......9...5..9.83,258314679719862345346975812981253764524786931637491258893147526162538497475629183,
..4....3.1.........89.......7.1.39.69..8...1.....975..6.1...3...5......8..765.1.9,764589231125346897389712465578123946943865712216497583691278354452931678837654129,
.3....7.5......29..5.1.98.....23.1..........4..9..53...4592........7....3.18.....,936482715184357296257169843568234179713698524429715368845921637692573481371846952,
.....27..15.47..983.......52............5...1.8.2..47..4.....5..17....3....14.8..,498532716152476398376981245264317589739854621581269473643798152817625934925143867,
..18.4...3.2......5..93.....1..725.8.............8..3....5..8....341...28.....45.,791824365342756189586931724619372548238645917475189236124567893953418672867293451,
...3....4.....4..8....6..5.8.6..591..15..87.3.9..7.4....87......53............396,589321674627954138134867259876435912415298763392176485968743521253619847741582396,
...4....3598......7......82....4....2..6......79...3.63.......98.4.27....2....6.4,612478953598231467743596182186743295235619748479852316357164829864927531921385674,
..1.2.8..........2.......4.6......1.3..4.67.92.71.8.6......4..1.8...72...496....7,471923856963845172825761943654279318318456729297138465732594681586317294149682537,
2.4............6.9.69.5..7.......1...8.6.....7..2...458......1..97....5..15.8.4.7,274396581158427639369851274942578163581634792736219845823745916497162358615983427,
......2.56.3.1..84...64....34..8.1.68.143..2.2....6.........85..5.3........7....1,914873265623519784587642913349285176861437529275196348136924857758361492492758631,
..4.......5943.6......8.......5.3...37894..6..9..6...4..5.9.8..2...7..5..6....23.,824615793159437628736289145641523987378941562592768314415392876283176459967854231,
...7.85.3....9....1.95..2....12....7...97..26......1.556..3....8....6.1..........,426718593758392461139564278681245937345971826297683145564139782872456319913827654,
.7....9..5..9.4..6...72..8....2.......5...3.8....6..47..6....7.4.....5.3.2....6.9,874631952512984736639725481763248195245179368981563247156392874497816523328457619,
5....4.2.8.....4.3...97..5....3.........4.53.....21..9....83.9.3.....2..2.5.1..7.,516834927879152463423976851752398146981647532634521789147283695398765214265419378,
....9.....8..7.2...3....158...94...74....5...5...2.91...34...2...........27.....3,245891376681573249739264158312948567496715832578326914953487621864132795127659483,
4...6.......5.9.......8...6..1...3....82.35...9.15.8.......6.....43...8.5.3.2469.,485762913176539248239481756751648329648293571392157864827916435964375182513824697,
7....3....5.7.....89....75..2....8..6......2....9.5.6....38.....81.9.2....61....9,764853912152769438893214756527631894619478325348925167975382641481596273236147589,
..9......71......46....8..3....26..18..7......2.3.96....6..3...3..691.8.4.....2..,239465817718932564654178923943826751865714392127359648586243179372691485491587236,
6.........3.548...9......3.2.16....5..98..12..5.4..6...8.9.65..........9...15....,648329751137548962925761438271693845469875123853412697782936514516284379394157286,
49..7...5.....54..56.3......2764..3.........8...728....5.23....2.8.....7....8...6,493872615782165493561394872827649531946513728135728964654237189218956347379481256,
...1.74....3..26..8.6.....1..4......35.8........3...122....6..7...........521..34,529167483173482659846953721914625378352871946687394512238546197491738265765219834,
....37..............4..13....8..5.6..1..9..7........433...691.57..4...9..6..184..,926537814135846729874921356498375261213694578657182943342769185781453692569218437,
..3..5........4....92......9.......2..8.....1..5197..43..7.129..2..531.85..4...37,173265489856914723492378516917846352648532971235197864364781295729653148581429637,
8...........8...173.....8.4..871....6.....2.....4....6..2.6...37..14...941.9.2...,871654932524893617396271854238716495649385271157429386982567143763148529415932768,
2..1......3....6.....79.....2...3..8.......29...5..1..89...5..36..8.2....57.1...6,276138945938254671541796832124963758765481329389527164892675413613842597457319286,
..37.8..........5854.3..7..2......1.6......3...5...4.....6372....75......2..1..8.,913758624762194358548326791234875916679241835185963472851637249497582163326419587,
..71....8.........2..97....4....2...6.8...9.....3..4....3.2.....7.6.9..1..9.346..,347165298916248573285973164431592786658417932792386415563721849874659321129834657,
...13..6......5...18..69.......8.7....95136...36.....5..7...3.4......1..5....4..7,795138462364725981182469573451286739279513648836947215627851394948372156513694827,
..78.6...3.572........35........2..18...47......61...3.......25.....3.78.724...6.,217896534385724916496135287963582741851347692724619853638971425549263178172458369,
..........57..8.3.3.67.5189.75....9..........6....98.4..9.......1....6.776.8.3.1.,981364725257198436346725189175486293498237561632519874529671348813942657764853912,
......8.91...4.3...27.9..4.4...2....63...84....8.....3.7..3.....64...........21.8,346251879189647352527893641415329786632718495798564213871936524264185937953472168,
7....2.5..54...8.9.2......6.97.........6...7.6....8........19..1.5.6...4.8.4..2..,769382451354716829821945736597123648218694573643578192432851967175269384986437215,
.84.7..9.....56.....7.495...2....7.....73...5.....8..3.7..2...4.4...56.8.3....2..,584273196392156847167849532923564781418732965756918423879621354241395678635487219,
7....43..8.3.6........2.8.7........46.23......18.9...........6...9...21..3761.9..,721854396853769421946123857395286174672341589418597632184932765569478213237615948,
...59...2......1.....412.6...2..478...6789..1.4............68......5...4.9....67.,167598342524673198839412567912364785356789421748125936471236859683957214295841673,
.....7.26..36.17.49.7.24..5............1..34..24.69....5......77........13.5.....,541937826283651794967824135315742968679185342824369571458293617796418253132576489,
.1.8.........659..75.......9..5....1..5.78..2..39.2.8.29.....7..6.7..8.......12..,316897425824365917759214638982536741645178392173942586298653174461729853537481269,
......9..28.4...3.7.....214....7..........3.94..9...82....2.8.11.7..8...3....6.7.,514732968286419537739685214952873146871264359463951782645327891197548623328196475,
....56...5.6..42.7.9.71.......6..5.9.5..3.............31..256.....9..7....9...42.,721856943586394217493712856132647589658239174974581362317425698245968731869173425,
...8127..........4......52.7.2.5.18..31..7....6.3..4...4.5...16.....8...3........,654812739127935864983764521792456183431287695865391472248573916519628347376149258,
85........72...56...9......6....3.9.5.3..4..7..85....6..6......9846..2..2....9.3.,851726943372941568469358712627183495593264187148597326736412859984635271215879634,
.39.....6.7..6..5......93...8....947.....2..8....8.6..7...43...54.7..8.....5...2.,139854276872361459654279381286135947417692538395487612728943165541726893963518724,
2..35..........7.....6...34..47....2.6.2...939.8...6.74..5....9.5...9...73.......,271354968643928751895617234314796582567281493928435617486573129152849376739162845,
.1.37.59.83......46..5..1..4...9....5....3.........4.1..6915..7....4....9..8.....,214378596835169724679524138482791653561483972793652481326915847158247369947836215,
..64...5.8...26.433..15......1..2.8..3...5..66.....1....3.....8.....8.29..4....3.,726483951815926743349157862571692384438715296692834175263579418157348629984261537,
....4.....5.316....6...28.4......3..586......2..6...1...21..6..8.9....3.......9.2,927845163458316297163972854791524386586731429234698715372159648849267531615483972,
......51....8.7..3...2....87...9.8.51..5.......8..2.3..179.....5...86.2..23..1...,286439517945817263371265498762193845139548672458672139817924356594386721623751984,
.1........6.....47.....7362.9...2.......4...527..1...6.27..1.........9..4...365..,713624859962385147548197362194562738836749215275813496327951684651478923489236571,
........315.....6.3.2.6914..1...4.2....98....24.53....4......1.........2..3..59..,864157293159243867372869145915674328736982451248531679497328516581496732623715984,
.64....2......5...1............27.45..8.....1....1..86.8.2.......5.31.....26.4.53,564378129823195674179462538691827345238546791457913286386259417945731862712684953,
.16...5.335.9.....7.....6.9...429.......31..4.....61...6..7.3...2.....7....253...,916847523358962417742315689135429768687531294294786135469178352523694871871253946,
..5....6...2......98.........31.8..2...6..1..1..9...5..36.5....7.98.6.1..5...3..8,315487269642319875987562431563178942294635187178924356836251794729846513451793628,
.5...97.11.3..25.....7..26..1......79.6..4......1..9...2.3...5...52........94....,652439781173682594894751263218593647936874125547126938729318456485267319361945872,
6.....52....4.7..8...........7.2.3.1..1...2.......5...7.654.1.2.5..76....84.12..6,679831524325467918418259637597624381841793265263185479736548192152976843984312756,
4.1.59......8............3.86....3........57.5...31.9.3.4.9...7..94.8...17....9..,481359762235867419796214835867945321913682574542731698354196287629478153178523946,
...4...38...1.59.7.3...7....4.8.6.9.8......517...4.......6.....1..7..68...4.5.1..,517469238286135947439287516345816792862973451791542863958621374123794685674358129,
........39...8.1.6..5.......316.9.8.6.......9...5...1..6...2.95.2.9.6.3.8...53..4,186297453973485126245361978431629587652178349798534612364812795527946831819753264,
87.....6......4..7......1.56..3.........47..39....65..14..35...35..9.....8.6.....,875213469291564837463879125614352798528947613937186542142735986356498271789621354,
13.76.2..9...1.3...7...........3....6.4.79......4....62..39.45..1..2..7........9.,135768249946512387872943561758236914624179835391485726267391458519824673483657192,
7.3...2.....6.......25...3...69.7.21......3..3.9.4......7..1....9..6...25.4.9..6.,763419285958623417142578639486937521275186394319245876627851943891364752534792168,
72.8.9.15...3...84......7.923.51.947.1..7....5...........7..8.2.9...3..1.......5.,726849315951367284384125769238516947619472538547938126163754892495283671872691453,
7...3...1....2...3.....5.7.3.7.5.14.81..473.2............5.....1.8..3.9.2...9..18,786439521591726483432185976367852149815947362924361857679518234148273695253694718,
.43..27.6......1.....4.5...27.5....4..6...32...1.....5....4..3....6.....93..1.5.2,843192756625387149719465283278536914456971328391824675567249831182653497934718562,
8.3..9.....5..7....9........6.8.1..33........27..6..1.....3.9...19....5....9..6.8,843159267625387194197426835964871523351294786278563419586732941719648352432915678,
..........6....2....3....68.8.2..3.7..9..1..5.37.68..9...783....5......3...1.67..,894627531165839274273514968681295347429371685537468129912783456756942813348156792,
..7.......8...1.6..2......9.3..8..9.46..9..231...3.....1..64...29.....84...2..1..,357946218984521367621378459532487691468195723179632845715864932296713584843259176,
.6....9....3..4.51.9.18......5......18.3564.....4.1..93..7.9......83...6....1....,461527938823964751597183264745298613189356472632471589316749825274835196958612347,
..649.71.9.....52....5.6.947.........6.9.4..2.21..7....14..............96.3..51..,536492718948371526172586394789623451365914872421857963814769235257138649693245187,
..1...8....4...5.6835..7..4....3...9.....6...9.3.45.6...6..31...........57..9.4..,691354872724819536835267914462138759157926348983745261246583197319472685578691423,
.579.1......5287..82..4...9........6....7.2....54....1...1.4.....1.5...7.....2.64,457931682916528743823647519389215476164379258275486391792164835641853927538792164,
...6.8....9..5..1..531.....6..73...5..1.4.79..8........6..........5...73.473....1,172698534896453217453127869624739185531846792789215346365971428218564973947382651,
..3.2...5.2..5.....1...9...758........97......3..4.5....1..49.354....17....18....,973421685624857319815369742758912436469735821132648597281574963546293178397186254,
.9..6...2.....794.8.6......1.3..879..6....2.3.........9..7..6...72...1...3..89...,397461852215837946846295371153628794768954213429173568984712635572346189631589427,
......3...19...4..3.45..1..4.....6..5...8...4.6..4..53...3.4.9...3..9..7...65....,856417329219863475374592168491735682532986714768241953125374896683129547947658231,
...9.....3....6.78..831.2....2...7.16......82....7..6.8.31....5.2.....3..1..9...7,245987316391246578768315249432869751657431982189572463873124695926758134514693827,
..15.....5..2.6..7..6..81.4.7...2....1..4...52.3..1.8.......3...8....6.....7.....,831574926594216837726938154675892413918347265243651789452169378387425691169783542,
.2.18.4..8.........193.2.....5.6.2.3...8.9...6..2....9.3.........4...58.2..6.....,523186497867954132419372658985467213342819765671235849736548921194723586258691374,
.......7.5...........92..4535..1.....1.69..5226..4...373.5..1.....1..72.12.4.....,692854371541367289873921645359218467417693852268745913734582196985136724126479538,
.....5.....3.82.....961..837........8..5..9.6.1..39..2......2..6......35......691,168375429543982167279614583795826314832541976416739852957163248621498735384257691,
...4..82......1.6.......4.997..32...83.6..19.64..1.2...2..4........8...4.....793.,763495821594821367218763459971532648832674195645918273127349586359286714486157932,
....5.....4.18.2...25........7......8...74.3..3.......6.......12.341..6748.3...2.,398752614746183295125946783967231458812574936534698172679825341253419867481367529,
..1....6...6..5..8.3.7.8..1...4.7.5.....83..4......9........3.6...8...4.7.4...19.,871342569426195738935768421619427853257983614348651972192574386563819247784236195,
.....1.5.6.......83.87.5...4.....9..8.1.....3.9....185..3.4...9.....967..64......,249861357657493218318725496435187962821956743796234185173648529582319674964572831,
.7..1.3.94....3..6..687..4..8....134............9........6....5..8...69..3...9.17,872416359451293786396875241985762134247351968163984572719638425528147693634529817,
...8....7..3..21.4...17..2.3.....2.5.......8.5..7..3.91.5.......7..2.53....4..9.1,291843657783562194654179823348916275917235486526784319165398742479621538832457961,
.3.5....8.......6.....4.5.2.......54.68...92.....298...1..92...4.5.81.....34...9.,932516748541278369876943512129837654768154923354629871617392485495781236283465197,
.......9.....4..2746.1............7.9...2...12.46...8.7.1.5.8.....4....55.92.6...,352768194198543627467192358815934276976825431234671589741359862623487915589216743,
6.3....1..896..2.3....72....5..8...61..............9.73....65.1895........1.....2,623498715789615243514372689957284136136957428248163957372846591895721364461539872,
.3.71.8.4.1.....6...5.6....759...1...81....4.3..........3.....85...9...76...84.95,936712854817459263425368971759846132281937546364521789193675428548293617672184395,
....7........5.2....92...4.3..5....2.24.68.3.5.6.4.7...5....3....3....899....6...,235674891461859273879213546318597462724168935596342718657981324143725689982436157,
37.........2.3..7..........28...7....3..25..7.57.9...16....8.2.....19.36....72.8.,375281694162934578894756312281467953936125847457893261619348725728519436543672189,
7.35......658.9....8....4.......49...983.....53........1...7..3.4..3...9....9..76,723541698465829317981763452176284935298315764534976821819657243647132589352498176,
1....8.6.5.9....2.......7.1.9.21......6..91..2.7.63.98......6.7..8.3...9.3....5..,124378965579146823683952741895214376346789152217563498452891637768435219931627584,
4.....5..27.........6..531........56.....629....2.1.....41..7...27..4..5.69.....3,431692578275813964986475312712349856543786291698251437354168729127934685869527143,
.....8...8.523.......5....65.....3...6......137..619....6..57....2..3.9.7......82,643178259895236147217549836521497368968352471374861925486925713152783694739614582,
.....4.8...6.....97...5...6..5..79.8.4............8253....4..373..985...6..3..8..,159764382486123579732859416215637948843592761967418253598246137371985624624371895,
..24.9..5...8..7......2.........835.9..5....2..42........7..49...9..2..1..7.15...,782469135416853729593127846271698354938574612654231987125786493869342571347915268,
2.179....76.5.........4......5..21...3....7....24.35..1...3..7....914......6....9,241796835763528941859341267475862193638159724912473586196235478387914652524687319,
......8..6...15....89.....2.4..9.1.....2....4.63.8.9..1...5....3..4...68..8...5..,714932856632815497589647312847596123951273684263184975176358249395421768428769531,
.5.1...9...7.2.5...189...731.2.....57..3.5..1.35............2..6....89..8..6.....,356174892947823516218956473162789345789345621435261789591437268624518937873692154,
.....2.5..2..7.9.8...5.....2..8....7.1.2...6...5...13.8...1.6.9....8.7...3.9.7..5,178492356526173948349568271264831597713259864985746132857314629492685713631927485,
...7.1.9..5..3...14...9.2....5..8..92.3.........127.....2..5...9.7.8.....4.2...3.,826741395759832641431596278175368429283954167694127853312675984967483512548219736,
.68.59.21...6...97....1...8.2.8.........71..67.1....8.3...2.7...............652.9,468759321135682497297413658526894173983271546741536982359128764612947835874365219,
6.7.....153..6...4.41.......654....33....7.....265.....2.97..3......1....96...4..,687534291539162874241789356965418723318297645472653189124976538753841962896325417,
...9..2..27..16.8...6..5.1.7.5..1.6..9.............37956.....9...1...7...27.5...1,158973246279416583436285917785391462394762158612548379563127894841639725927854631,
2....1.5....29...6....64.1.19......5.3.4....2.....3.7.....2.....5.....34...3..1..,264831957513297486879564213198672345735418692426953871341729568952186734687345129,
..2.4.....8...6135..1...6.4...8..4.13................91.3..49...5..69...9...5...3,632541798489276135571938624795823461316497582248615379123784956854369217967152843,
.5.9.7.....43........1..7.24..591.............2.4..9.3..62.35..........91...6..4.,352987416714326895968154732483591627579632184621478953896243571247815369135769248,
..7..2....2.4..89...5......3.....7.....8...4..1..49..3....7.1.42..58...9.81...2..,837912456126453897495768312349125768562837941718649523953276184274581639681394275,
....3.....3...71..1..2...96....29...6...81......5....8..26.38.1....1..5...8..2..7,294136785536897124187245396841729563625381479379564218952673841763418952418952637,
3.7...9..2......1..1........25.....913...5.2.4.9....819.....8.4.5.74.3.......2.5.,387124965294658713516379248625817439138495627479263581962531874851746392743982156,
5..1.6.......9......9.4...6.2.7....9..1..5.7..46....828......61...9..2......7..48,538126794462897135179543826325784619981265473746319582897452361614938257253671948,
6.2.4..87...7.....5...........56.2.4........8....213.583...2.4141.6.........1.7.3,692143587348795126571286439783569214125374968964821375837952641419637852256418793,
..7..81..6.......95..41..2......4.95.1..67......2956......2....1.........2....74.,247938156681572439593416827762184395915367284834295671476829513158743962329651748,
3....6.21......94..471..8.3...26......8.....9.1...47....1..........9..8....843...,389476521126538947547129863973265418468317259215984736831752694754691382692843175,
8.....6....3...2...5.......3.96....8.......4....1.25.3..8.4....2...8..9..965.34.2,874325619163978254952461837319654728625837941487192563538249176241786395796513482,
.......2......91.....186..9...2.......2..1734..176......39..871.1..3..9.79....2..,189475326546329187327186549475293618962851734831764952653942871218637495794518263,
1..5......3..6....7....2.16.82...5.7.....8...46......2......2..623...8....7.1.3..,196587423234169758758342916382691547571428639469735182915873264623954871847216395,
...8.2.6..........75...4.....9.8..47.....6.2.1..47.......5..8...9..4.2.5..61..9..,943852761862713459751964382639281547475396128128475693214539876397648215586127934,
..5..9.3..9....1.56.38...7....6.......2.91......378..9....67....182.3.97........1,185729436297436185643815972971642853832591764564378219329167548418253697756984321,
5.8.6....7.....2......7.3.43........24.5...87.8..42.....3729...8....4....6.......,528463791734915268196278354315897642249536187687142539453729816871654923962381475,
..6..8...2........15..2....8..2..1...7..4.5....5.17..86....1..75....38.2.4......3,796358241283194765154726389869235174371849526425617938632981457517463892948572613,
...1.4.69..1...4.....87.3......56....8...1..74.6........86....1..4..8...513....9.,852134769731269458649875312127356984385941627496782135278693541964518273513427896,
92....81..148..7.3.....3.4......7.....5...39....1.84........98.5..9.2..7..87....2,923475816614829753857613249431597628785264391269138475172356984546982137398741562,
4.5....6.67.3...4...2.......2....7..1.....45.3.4.7...8..1..8......1.5..256....3..,415789263679312845832546197926854731187623459354971628291438576743165982568297314,
..7....5.95...41..8321..74.....3....1..45.28....8........5.8......97.4..7....2.38,417329856956784123832165749578231694193456287624897315361548972285973461749612538,
591...8...........7..4.51.21.53.......3..7....4.8.2.5..14....9.3.......12...43...,591236847432781569786495132125364978863957214947812356614528793358679421279143685,
6............81.5.35.6....8.......15.97.......3....2..9....5.8.7...321..2631....7,628453971479281653351679428842396715197524836536817249914765382785932164263148597,
8.4.7....6.....9...23...5.4..6.87..9..54........2964..34....8................87.3,854972361617354928923861574436587219295413687178296435341729856789635142562148793,
..125.6.77..91.....3........9.7...3.......596.5........72.....41...6.3....3..7...,981253647726914853435876219698725431217438596354691782572389164149562378863147925,
.5.9...7.7.2...4......7.5.6.....8....1.6.4.52..47..1...814..6.......1.4.5..269...,158946273762315489439872516675128394813694752294753168981437625326581947547269831,
....15..46....7...51.6.89.7........5....6...9.965..4.878.....139...8.........1...,279315684648927351513648927427839165835164279196572438782496513951283746364751892,
2...6..9.179....6.......5.....74...2..6..1.8..1..58....5....2.9....2.61......9..4,245867391179532468863914527598746132436291785712358946654183279987425613321679854,
9...8.63....9.7...7..3.....2.1.74.8.......17.........46....2..31426.9.....8......,925481637836927541714356892261574389489263175573198264657842913142639758398715426,
.8...2.39..56...41..9...8...1.....86....1...5...24.1.......5..3...9.......643..5.,684172539325689741179354862412597386967813425853246197248765913531928674796431258,
8.....1....4.9.....257.1.9....6..4.......9.2.......5..6.8.1275...18.5...4....6..2,879264135164593287325781694513628479746159328982347561698412753231875946457936812,
.......8......86.39..2.65.1....61..8.3.......1.634.2....1..9426......8...5...4..9,763415982215798643948236571429561738537982164186347295371859426694123857852674319,
2.......683..1...9.49.2..7.......8.....4...91....31..2......7..684......91.2....3,275398146836714259149526378491652837362487591758931462523869714684173925917245683,
.18......253..6..46.........84..5...5...1...8....69.5..29..4..18..9........2...83,918542736253796814647138295784325169596417328132869457329684571871953642465271983,
4.7....6226.7...1........3....13845.37.4.56.......2..15.3..7....2........1.5...4.,437851962269743815185926734692138457371495628854672391543267189928314576716589243,
4..7.6...85...4.........2.6..........73...6.5.682.9.7...2.....8.856..7..7.49.....,429716583856324917137895246241567839973481625568239174692173458385642791714958362,
......2......1.953.....9.76..23....7..9.2....7.......15....2...8.319..6.27..685..,915673284687214953324589176462351897139827645758946321596732418843195762271468539,
31...75..6....1..3.52.39....4....92..3.2....1.9.7...5.76....................5.13.,319487562678521493452639718847315926536294871291768354765143289183972645924856137,
....2..9.9........2...75.6.........5....41...6......1...6..798...5.8...4.4.2.6..1,581624397967318542234975168412769835359841276678532419126457983795183624843296751,
.......83.35.....79.7...62..5.1..........2.....15763.22..3...7.....6...5...2.1..6,624917583835624917917853624752139468396482751481576392268345179149768235573291846,
...1....7..........48.7.26.3..42.7...2.....8.1.6..3.......68.5...5.....26.....17.,263184597751692834948375261389426715524917386176853429417268953895731642632549178,
9..6....8.........7389.5...5....429....87..6.4.3....7..2...8......5.....8....24.9,945621738612387945738945126587164293291873564463259871329418657174596382856732419,
.........6...1.3...1.7....8.......455891....74...7.9.....9.....7..4.6.59..3.5..7.,358294716697518324214763598176389245589142637432675981845927163721436859963851472,
57..9..4..89..6.....6.75....2.5..4.7....6...1..4.8.26.......1..1.8...5...6...8...,573891642289346715416275839621539487837462951954187263392654178148723596765918324,
.3.756.245..8....7.....3....6.425..........65.8......2...2...598..3.......2.9.38.,138756924594812637627943518761425893243189765985637142316278459859364271472591386,
..9........8.4...7......1.8.7....9.5...2...1..564..2..5..8..6.9..4.9.....6..51.8.,139587462628143597745926138271368945493275816856419273517834629384692751962751384,
..16...5..................9.6......79...3..64.74...13...9.517....2..6..354...92..,891647352423895671756123489368514927915732864274968135639251748182476593547389216,
..71.....2...3..5.95..243.7.4....7.3.....95..58.3..9....8.......2.7.......3...48.,837165294264937851951824367149586723376249518582371946698453172425718639713692485,
.4..5.......9........74...9.8...37.171.52...49......5.....7.1..1.82....545.8....7,849651273527938416361742589285463791716529834934187652692375148178294365453816927,
...1....68.524...991.......58.........28.7...4.1.5..........9.416.5.....2..69.5.1,324189756875246319916735248587463192692817435431952687758321964169574823243698571,
1.6..7..4..2..............5.69..1.7.3...895.....4...93....3..41..4695..7..3...6..,156827934932514768478963125869351472347289516521476893695738241214695387783142659,
.......9.5..28.1...213..6.........54.9.63........29.3...5.12......5...6...38.....,368751492549286173721394685236178954894635217157429836675912348982543761413867529,
.6.14...5..45....6..7.6.9...2.....7.1...5.2..7....8.5...........8.2.5..4.5..14.2.,968142735234597186517863942825631479143759268796428351472986513381275694659314827,
.......363.7..9....64......9...24..1..8......2...63..8..1.8...4.9.1...8..7..9.6..,129578436387649125564312879936824751748951263215763948651287394492136587873495612,
.......6.69.......23....7.......85.....3.7..15.3.....7.71..6..2..2.8.6.5...23.9..,157923468694875123238164759729418536486357291513692847971546382342789615865231974,
.5.....9.93..4..2648..9....2.....48.............2..5.7..5..87..36...4..9.....5...,657812394931547826482693175293756481576481932814239567125968743368174259749325618,
94......5.......9..7.1..3.....4...........71661.....3.4.951.8.......34.9.8...7.5.,941378265836254197275196348793461582524839716618725934469512873157683429382947651,
6....53...34..72...874...15...6....8....1.......5.3.2..1326....8..3......6...4...,691825347534197286287436915359642178428719563176583429913268754845371692762954831,
........72.9.6...16..5............4..3.4.1.....2.....39.1.564...279....5..6.7....,854213697279864531613597824165739248738421956492685713981356472327948165546172389,
7.2.49....1.2...4....1.7.9...67...2.....64......5.3...5..9...6.....5..1.269....35,782649351913285647654137298846791523325864179197523486531972864478356912269418735,
...27...8...36.....67.89....9...........3..16..8....759..65.7..1...9..2.83.7...6.,341275698289364157567189234793516842452837916618942375924653781176498523835721469,
..2...76.............5912...69.7..8.7.412...5...........5..........86.7.2....49..,952843761813762459476591238169475382734128695528639147645917823391286574287354916,
1....3.4...2.........7.4.....4.56..7...41....25.......321...7....5.6...187.....54,187523649542691873639784125914256387763418592258379416321945768495867231876132954,
