Puzzle,Solution,
3..7...6....6.9.5..19...4.....1.6......3..8748......9.....6.9...9....718.....5.36,352748169748619352619523487974186523165392874823457691237861945596234718481975236,
...3.8.7.........55.....61.4...9.8.6...437...9.........8.5.39....41......6....451,196358274842716395537924618475291836618437529923685147781543962254169783369872451,
....9.6...9.25..83...6.7..1...1......6....5...5783..2....5..83....9...12.2.....7.,872391654196254783543687291289145367361729548457836129914572836735968412628413975,
..2.6..4.4..9..1..6...5.9..5.....68.8.....45............8.2..7..6.87.5.175...4..2,982361745435987126617452938541239687829716453376548219198625374264873591753194862,
1..9.4.65..4..8..3..6.......8..5.2...43.82.96.2............98........5.......1.4.,138924765254678913976315482689153274543782196721496358367549821412867539895231647,
3..4....6..5.2.1.4..8.....259...6.......9...........8.8..6....1.195.4....643..9..,321457896675928134948163572592836417486791325137245689853679241219584763764312958,
....891...14..63..2...4..7..62......8..6.....93.......489...2..72.....69...7...3.,376589142514276398298143675162954783845637921937821456489365217723418569651792834,
.1.5.698.............92.6..........47....1...59..4.2.6...8.712....69.5...7....8..,314576982629183475857924631281369754746251398593748216465837129138692547972415863,
....85.3.8.64..7.....7........6.2.......4715.....1....7..1.....21..3.5...342.681.,471985632856423791923761485185692374692347158347518926768159243219834567534276819,
32.....71...3..49..9..17.56762.....9.......4....5...63.31.....54.7...........6...,325694871176385492894217356762431589513869247948572163631748925457923618289156734,
1...6....3....2.....5.4.1.7.3..1.5..2.6574...9........4...5.9...62.9....5..4.3..6,148765239379182645625349187837916524216574398954238761483657912762891453591423876,
8.634..51.1......7..26...3..53..8.6......6..8...51........2.38....48.2...........,876342951314859627592671834153798462749236518628514793465127389931485276287963145,
..6.........8.2.....53........6439......9..52.1.....6.39..2.1..8....14...4.58..9.,236719548479852631185364729528643917764198352913275864397426185852931476641587293,
........2....9..38......49.6.3..9.4..5....9....4.2..8.8.931.5....64.5.....1.8..23,937148652465297138218563497683759241152834976794621385879312564326475819541986723,
2.....9.......7.3.............43.67.19..2..4.......5...34.65..1.7.2....3..1.73.9.,213648957458197236769352184582431679197526348346789512834965721975214863621873495,
..........9..1...2......6..76....2...318..7.6.82..9.5115.69...8.26.8...59....2...,873246519695317842214958637769135284531824796482769351157693428326481975948572163,
..8.69...4....5....9.84........3.5..51....2..2....84.1.861.....3.....9...25.94...,158769342472315689693842175864231597519476238237958461986123754341587926725694813,
27.........3...7.6169..7.2.8...5.........9.1..5.........5.18.93.3.2......1..76..2,274563189583921746169847325891654237642739518357182964725418693436295871918376452,
4.9.8.6.......7...31....5.....7....967..18..31....6.4..6........5...498......5...,429583671586127394317469528835742169674918253192356847968271435751634982243895716,
.65..3.1294.6....3....514.....91...6..2.36..................697....2...1.....43.5,865493712941672583327851469473918256182536974659247138214385697536729841798164325,
...69..7....7.56...1...48.......6.84......9.....9...5.8.2.6...9..7...4.854.12..6.,485691372923785641716234895391576284654812937278943156832467519167359428549128763,
.......18............7...5.4.5.......8.1...9.26..8..455..46..726..2.....7.4..19..,973524618156398427842716359495672831387145296261983745538469172619237584724851963,
..5...4...7....6..23..49....1...3...3...6....7.25.....19..3275..6..54.1....9.1...,985376421471825693236149875618293547359467182742518936194632758863754219527981364,
..3...89..........5.1.964.2.583...6.64..51..9..9.....1.6......3...2....4.......1.,423175896986423175571896432158349267642751389739682541865914723317268954294537618,
.4765....638.725....2.......9.3...5..56924..3....6....2......9...4.........53.8..,947651238638472519512893476491387652756924183823165947265748391384219765179536824,
8..1.3.............9.8.......49.27.8.8..7.5.3.7.4..19......8.5.53..2..1.....4.9..,825163479461297385397854621154932768982671543673485192749318256536729814218546937,
....6.2.3..149....8.5.2....2..3..6.9...1..8...9.....34.4......5.3.....2.......9.8,479561283321498756865723491284375619653149872197286534748912365936854127512637948,
.1..7.9..3.....752.5...8.......1.583......1.7.......2.7.3...2..9.86.2.....53...9.,416275938389164752257938614672419583894523167531786429763891245948652371125347896,
...6.4.7.6.5.319..4..85.6....3.....75.7.......8.......7.459..3....41..9.3...8..6.,938624571625731948471859623143968257597142386286375419714596832862413795359287164,
1.....4.8.4.61..7......36.......8.......62..3....3......6.2.8...847..19..72..9.4.,165297438843615279297843615639478521451962783728531964916324857384756192572189346,
.95.7...84.8.3.7..6...48951.3..854....4.9..6.5..1...........1....9....8........3.,295671348418539726673248951936785412184392567527164893342856179769413285851927634,
14...23....2.97.....98.3...........9591.4....8..2........3.....784.....321.7.4..8,148562397352497816679813425427135689591648732836279541965381274784926153213754968,
.7.6.......3............45.....57..22....3..9.9...2834..64..9..849...6...5....7..,475629381613584297928731456384957162261843579597162834736418925849275613152396748,
....29.6...37.89...9.6.48.58......297623...4..5........7........2......43.......7,587129463643758912291634875834576129762391548159482736475963281926817354318245697,
..6...9..8..19....5.......8.675..8..9.4..7.......62..4.9..745.167..59......8.....,736428915842195376519736248267541839954387162183962754398674521671259483425813697,
5.9.1..8.26...9....4162...5..4..1.9.....8.5.........43....9..2....548..1.....3...,579314682263859174841627935654731298937482516128965743385196427792548361416273859,
.8....5.6......43...36.2..9....46..2..95...4....9..1.8...264.1.........3....1.86.,987431526256789431143652789875146392319528647624973158738264915461895273592317864,
4....7.6.....5.....6...91.26347....51......2...74.....3.91..2.......5..47..3.....,481237569972651843563849172634712985198563427257498316349176258816925734725384691,
.....14322.8.......1.....6..5.4.3...3....6.48.7..8...5...6...23......7......7..1.,795861432268347951413529867851493276329756148674182395987614523146235789532978614,
.......6....35.97.......3.21.......5..4..97..6.71.2...3............2.45...67...29,873294561421356978965871342198467235234589716657132894342915687719628453586743129,
...4.......485972.2.5....6..5..2.17..1.64.5......9...4.28.........7...5......5..6,387462915164859723295173468456328179913647582872591634528916347639784251741235896,
..1........8.6...726....1.8......9...896..412.32..........7..9..7..2..341.6....8.,451782369398164527267395148614258973589637412732419856843576291975821634126943785,
8......43.........4...1......9.....4.584.7.....65.9.8.....76...5...31..79.1..4.38,817695243632748159495312876729183564158467392346529781283976415564831927971254638,
3.5......4.......2.....3......8..13.5..4...8.92.1....4.4..2..6..1...6..38...9....,395278416487615392162943875674852139531469287928137654743521968219786543856394721,
2.8.......4..9....3...45.26.......3.7.46.....6...247..5...73.....28.......9.5.3..,258367149146298573397145826925781634784639215613524798561973482432816957879452361,
..623.74..7.........37.4..1....2.9..6...41.288....9.........369............9.6.8.,916238745478195632253764891345827916697341528821659473784512369169483257532976184,
2..1...8.8.5.6.4.3..4...61.......9366.1.4.2.8...5.....93....1...8.....945........,263174589815269473794835612458712936671943258329586741937428165182657394546391827,
....58673.....4.5....6...2...746..3.5....7...9.....8...4..859...8..3...6.........,491258673762394158358671429827469531536817294914523867643785912185932746279146385,
.2....48........5..94.....2....5.2.37..9..51...94......1........45.931.7..7....38,521376489678249351394185762486751293732968514159432876913827645845693127267514938,
178......4....5.....9.......67..1..9...3.7....4..9...5.15.6.9.4.9..4.3..6...7..5.,178934526426785193359612487567421839981357642243896715815263974792548361634179258,
...7....1...........4......7..4.....8.1..2..9...189.5..3.8..9...5.94173.24.3..8..,386754291512698473974213586795436128861572349423189657137825964658941732249367815,
7.......4.3284....48..16.3..........26......7..8..7....1.49...68.3.....9....8.7.2,751329864632845971489716235375964128264138597198257643517492386823671459946583712,
.1..64...6...2....5....1......81925.....5....9.5..2.81..2...4..7.1.98......6.7...,213964875687523914594781362476819253128356749935472681862135497741298536359647128,
....7.......8....4....3...643.6..8..6985...31.1.....4..4.......8..193..7..6.85..3,154976382263851794789234516432619875698547231517328649341762958825193467976485123,
.9..84...3..95......1.7..54.........84...1.3..5.......72.8.....5.92...18....37.2.,695184273374952861281673954963425187842791536157368492726819345539246718418537629,
.7....6..8.1..7...29..18..5.2...69..4.8.59..75....28.1..........85.....9..7..4...,374925618851637492296418375723186954418359267569742831942561783685273149137894526,
9.......21.6..948...4...3..7.9.3.8..2.3...6....8......8.17.4...6....2.......8...7,987543162136279485524168379769435821213897654458621793891754236675312948342986517,
...61...9....9..1..6.4.2.7.....7......2...98....5......25..96.787...42.5.4.....9.,587613429234795816961482573416978352752346981398521764125839647879164235643257198,
71...9.3..2..........76........73.5.6.8.2..7.9..1.....15.6.....3...1......9.8...1,714259836826431795593768412241873659638925174975146283157692348382514967469387521,
8.2.153....9.2..6.51...9.4.43.6..98..58...........4................564.3.....3...,862415397749328561513769248431672985258931674976584132324197856197856423685243719,
.53..2..89.241.5....1..7.....9.21487.......23..7...9.....9.4..1......2...1.......,753692148982413576461857392639521487145789623827346915276934851398175264514268739,
..67...13.19.....7....6.49.......2613.1...9.4...........4...7.8..789..4.8.....3..,426789513519342687783561492978453261351628974642917835194236758237895146865174329,
......4.1...2.9.......4.8.79.4..2.1...5.8..6478...15.....957....2......5......64.,593876421478219356162345897934562718215783964786491532641957283829634175357128649,
17...5......3.87.2..9...6..2....186.69....3....5...2....2..7.....76.....9.6.5....,178265934564398712329714658243571869691482375785936241832147596457629183916853427,
4....6...35.9...42.19.......9......8......1.......8...5.43.28..2.61....5...6.4.3.,427836951358971642619245783792413568863529174145768329574392816236187495981654237,
...2..18.7.4...25..2.17.96......8...641..5......6.......5.89.....74......6...2...,396254187714896253528173964972348516641925738853617429135789642287461395469532871,
...6.3..4.4..1.8......283....4.3......51.2.8.12.5.....6.3..7...7..2......8..56...,298673154346915872571428396864739521935162487127584963613897245759241638482356719,
......6..98.6.....2...3....8.2.........47.....63.....574..2..393.8..9........3857,137584692984612573256937418872365941591478326463291785745826139318759264629143857,
8.....153632.7.9.8.........3...86..712.5.9.....8.3...5.....2.3.....18......9.....,879624153632175948514893672395286417127549386468731295781462539956318724243957861,
2....95.....4.39.24...5.86....6.52.......83191.4.......5..9.6...9..8....8........,263879541518463972479251863937615284625748319184932756752194638391586427846327195,
2..1.7...8.....1.3..9..6...7.3.9.5.29.13..........5...1.6.5....3.2.1.9....52.....,234187659867529143519436728743891562951362487628745391176958234382614975495273816,
4..3...1.....26......47.5....3....8754....13.7..64...........5.3..1.58......68.2.,468359712175826943239471568693512487542987136781643295817234659326195874954768321,
........6....3......2.9......1.2..897...68.3.3..9...7.6...8..27..7...5135.....9..,935812746176534892842796351451327689729468135368951274693185427287649513514273968,
.1...4..6..8..625..597..4.1......8.....1.8......92.5.....2.1....4..5......5.679..,312594786478316259659782431923645817564178392781923564897231645246859173135467928,
...3..7...75.96...31..7...8.....5.4..4.1.96........1.3...5.496..............6.3.7,498351726275896431316472598137685249842139675659247183783514962961723854524968317,
5.....4..148...53........8......5.4.8..7.....7...486956.......339....7....56.1...,526183479148927536937564281269315847854796312713248695682479153391852764475631928,
....64.....68..35..........9...3.4...6.....2.25.7.9.....32957...8..4.6...4.3.....,135964278426871359897523146978632415361458927254719863613295784589147632742386591,
.3..9.5.....8..492.8...7..38.72...49..6........59............7........6..7..64..8,234691587761835492589427613817256349926743851345918726653189274498372165172564938,
.72.....65......8...6...392.19...8.5.......7.7.3..2....61.97.........6.9.5.3.....,372981546594263187186475392619734825825619473743852961461597238237148659958326714,
.7.......8.4....31......2...8.7....991..84........53...27.5.4..5..9.8.........71.,279513846854267931136849257485732169913684572762195384627351498541978623398426715,
51...3....78...........43..7.....5.9.3.71.86.1.68....7..........6..49.8..93..8...,514273698378961452629584371782436519935712864146895237851627943267349185493158726,
......1......62.5...57.3......6..7...81......6..2..8..7..31.925...92.38......8.7.,362854197897162453415793268539681742281479536674235819748316925156927384923548671,
743.2..9....4.....2.169.....8..........2...141.4.3.98..69.8...3..7......8...42...,743821695698457231251693847582914376936278514174536982469785123327169458815342769,
.8....67.93...25...2.7.5.34...6.....7....8...8...3..2.4.6.79...3....674........8.,584193672937462518621785934143627895792548361865931427416879253358216749279354186,
..764..1..........86.1....9.89.2.7....1.....227..5....9..4.2.61.5..9.............,397645218415289673862137459689321745541768932273954186938472561154896327726513894,
4.23..1............35.4...79..461....7.9.5.1..5...3..9..9....4.....2....12....5..,492357168716892354835146927983461275274985613651273489369518742547629831128734596,
.........6.7.34...9...6.....852..94..3.68..27....4..5.........3..275..6.7....2..9,513827694627934815948561732185273946439685127276149358851496273392758461764312589,
9....27........2.1..8..........41.8......3..2..9...4164..6......17.3.8.9.8...713.,961352748375486291248179653726941385154863972839725416493618527517234869682597134,
..3....1.9.2..............4..872..3.3...894....74....15..94.18..2..38..5...1...93,643875219972314568815296374458721936361589427297463851536947182129638745784152693,
1.........638.....5...6...8.9....4..8...1..933...5.21.9.24.....61..8.....4.1.....,187543629463829157529761348291637485856214793374958216932475861615382974748196532,
.76.2..3..2...71..18...3..5..75..8.1912......5...3.2.9.....9.......5.......8..3..,476125938325987164189463725637592841912748653548631279764319582893256417251874396,
..98.5.7...37....151....8..........9...69.......5.3....9.....166..9.....471..65.3,269815374843762951517349862785124639134698725926573148398457216652931487471286593,
...2...6....9..3..7.....2...497......3.1...5....5.2..927.....4565...4.........637,391287564425916378786453291549768123832149756167532489273691845658374912914825637,
6.17..5........2..892...46.........41.7.6.9...4...78.52.....7.8.68........9.4.1..,631724589754689231892153467523918674187465923946237815215396748468571392379842156,
.7.3....9......543....1.27..1..5.3...6...4....3.1.9......7..45.9..2....6......1..,574382619821976543693415278219657384765834921438129765186793452957241836342568197,
7.2.18.93..5....8..8.3......73.......19485.375..2..............8.1.9....934..2...,742618593395724186186359742473961258219485637568237419657843921821596374934172865,
.4........73..42.55...6.9.3..85..7....428....7....9...629.3.....8.......4.....5..,946352178873194265512768943268513794394287651751649832629835417185476329437921586,
56......8.........3.....6.587.3...9...3..28.7..2..5.....182..76..95.32.....1.75..,564931728127658934398274615875316492613492857942785163451829376789563241236147589,
.....6....3...2..12183..5....4.....9...........2..5..4....9.4.69.56..3.23...819..,457816293639752841218349567564138729193427658872965134721593486985674312346281975,
1.92....824...........69.....6.8..7..71..4...82.95....59.7...86....28.5.7........,169275438245813697387469512456182973971634825823957164592741386614328759738596241,
32..89.5....46.........3.4.....46....6.9..7.3...3.....6..83.........2..5....9562.,324789156578461392916253847137546289465928713289317564652834971891672435743195628,
6.8..2...3.2..7.5....38......19........8.........2..3.7...5..63.1....972.93...51.,678512349342697158159384627261943785437865291985721436724159863516438972893276514,
......857...8....4.24....3...5..8..1......74.4.71....2...6..375.6...7.....352.6..,319246857756831294824795136235478961681952743497163582142689375568317429973524618,
4.......6...97...4.86..3..12697.......7.3.....1...2...39..4........21........7.48,475218396132976854986453721269784135547139682813562479398645217754821963621397548,
..56.2..84...376...62.49.35..............5..4.8...3...8.72.6..3...35.7.2.....4.8.,935612478418537629762849135629481357371925864584763291847296513196358742253174986,
46..7..3..2..3....7...6.5.2..4..6.18.......4.3..4.....53218.4...........1..542...,468275139925831764713964582274356918681729345359418627532187496847693251196542873,
..........49.61...6.5284..........2.7......6...6.47..1.17..5...2..7.6..44..8..2..,182973546349561782675284319531698427794152863826347951917425638258736194463819275,
...34...1.7..1...6......27.....6..1.....3...8......3.29..1..8.74.1.7..696..49....,256347981879512436314689275593268714742931658168754392935126847421873569687495123,
.....5.........253.4...87....5........4...82.382...4718....15...7......29..8.713.,237165948168974253549238716715482369694713825382596471823641597471359682956827134,
...1....65.....7.......5....8.9.65.3.3.....7...5..31.....3..9....2..9.67..187..2.,823197456516248739974635281187926543239451678465783192758362914342519867691874325,
...76..21.....1..7....2..6...6.8.9...3..46......1.2..87..3....4....9..7.4....8..3,384769521629451387517823469146587932238946715975132648762315894853294176491678253,
754....3.......8.1.3...54.2..5.2........5.1...........4...1...61.2.735....86....7,754281639629734851831965472345127968987456123216398745473519286162873594598642317,
26.7.9.......8...7....16..992...8..4....628.....9....33............47..6.76..148.,263759148419283657857416329921538764734162895685974213348625971192847536576391482,
..68...7.....5.........2..8..8.4......368.5........1..6.5..7.2.8.256.34...7....6.,536814279289756413471392658168945732723681594954273186695437821812569347347128965,
1...6.............2.......7...641..9.7..3..21..69....5..4.9.5..32...61.....25.43.,148769253957312864263584917532641789479835621816927345684193572325476198791258436,
...245.3....61..48......5..9..32.8........9.1.....4.2.5...81...16.4..3.92..9.....,698245137753619248421873596916327854342568971875194623539781462167452389284936715,
46..3...12.5.67.4.....8...3.17...........4...3......8.........2..1..587.6.3.7..5.,468539721235167948179482563517823694896714235342956187754698312921345876683271459,
.............36.9.6......5....1..94.9..67..83....9.7...75..8.3.39...546.........1,239857614541236897687941352726183945954672183813594726175468239392715468468329571,
..5.24.73.........18.9.7.4...7...2..9.1....84.387....9......8.......2...4...5..9.,695824173724513968183967542547689231961235784238741659319476825856392417472158396,
6..845.9..75.1..3.94....1.........6....6...48......3....65.7......9.........3.716,631845297875219634942376185283794561157623948469158372316587429724961853598432716,
1.......2..2.754...7..6.89.64.981..78...2..6.....4...9.5......8............49..2.,164839572982175436375264891643981257819527364527346189256713948498652713731498625,
..9.826.44...13.2.....4...9..5.9.1.......49.2.386..4..5........382.......96......,159782634467913825823546719245897163671354982938621457514278396382469571796135248,
..23....1.4..1.8...86..........4...6.5..2..89.98..642.......35.9..5...........6..,572368941349215867186974235231849576654723189798156423427691358963582714815437692,
.....52...5..62..3...9....838..2.54....8.9.......54......63.1....9..86..2.....4..,931785264758462913426913758387126549514879326692354871845637192179248635263591487,
7..4......6...7..2.91..3...3.519.7........6..12...45....7..2...9........432.5....,783429165564817392291563487345196728879235614126784539617942853958371246432658971,
4...9...7......5.6.69..3.......5..31..5.3927.....1.6........4......479.2.1..2....,458196327371482596269573148692754831185639274743218659927361485536847912814925763,
.3..6....8..79.6.......2...1.7..9....9..3..2.2..48.....7.3.48..6.4.2..1..8.6.....,439861572825793641716542938147259386598136427263487159972314865654928713381675294,
927..1.3...5......31.....5...9.15..2...34.17..7..29..656...3...7.1..2....32......,927651834485237691316498257649715382258346179173829546564173928791582463832964715,
.9..654...6..37....3.81...5.4........5..71......9.8....7..53.9.5......36..4....51,791265483865437129432819675947526318658371942123948567276153894519784236384692751,
1.86..4.327...4..9....1.......496.7....2.........87...7...21....3....1...4.8.3.2.,198672453276354819354918762823496571417235698965187234789521346632749185541863927,
.417..3.832.4.1..5..5.....21.45.3.................8........4.....61.2..32..38746.,641725398328491675795836142164573829582619734937248516813964257476152983259387461,
......58..4....7..68.5.2....19....2...8....644....81.5...64.9....7.....85.....6.1,792314586145986732683572419319465827258791364476238195821647953967153248534829671,
.74..6..28...517..25..9...89.5.......4............96.........8..96.82.45.1.......,174836592869251734253794168925678413647315829381429657432567981796182345518943276,
.5....83..896..4.7.74.8.61.............8..39....456....6...9....3871..........75.,652147839189635427374982615716293548245871396893456271467529183538714962921368754,
......629............5..8..24.8...97..923..5...6.4....82.3....44.7.9..6.9......73,358714629192683745674529831243865197789231456516947382825376914437192568961458273,
.....8.......5...3...639.8..7.5...12....9...6....71........2.5.2.68..3.9.53.1..68,735128694968754123142639587374586912581293746629471835897362451216845379453917268,
.....5...1........4.9.........5..4.72..9....8.14.8.9...78.14..2...2...659..7....1,687435219135829674429176583893561427256947138714382956578614392341298765962753841,
...............34....3..689...8.945.....1.9..1..52..3.81..3..6..59..12..3..4.5...,938246715675198342241357689723869451584713926196524837817932564459681273362475198,
6.....8.2231...94...........6.....344.....186..2......37.24...8...3.7.9.9.6..8...,694173852231685947587924361769851234453792186812436579375249618128367495946518723,
..2...93..47..2.85.8................37..9..548..17......4....9....923...5.1......,152846937947312685683759412419635278376298154825174369234581796768923541591467823,
8...96.45..97..8..2.7..8..6..2.47.......1...........2...1..5..7..6...9.......961.,813296745469751832257438196192547368538612479674983521941365287786124953325879614,
...13.5....8.....4..2...3.8....1..2.27...9..5..9.....7.84.....91........3.7..485.,746138592538296714912745368853417926271689435469523187684351279195872643327964851,
..6.72....3.....1.9.....2...........6..5.49.7.45...3..2.3.1.6.......54...17......,186372594532946718974851263398267145621534987745189326253418679869725431417693852,
.8..379511...52.73...9....23...........3.....7.5.9......9....2...6.715..8........,682437951194652873573918462361784295948325617725196384419563728236871549857249136,
2....1.5.1.....7...39......9.38..47.....731...871.4..5.5...2.9...........2...9.3.,278461953165938742439257861913825476542673189687194325751342698394586217826719534,
.9253.86..3..9.7.........4..6..8.....2.......4.....9..2739..68...8.73..4.....6...,792534861134698752586127349369482517825719436417365928273941685658273194941856273,
...........12.....38......756........17..9.8.......2.3....7...6..683..5989.12....,659748312471253698382691547563482971217369485948517263134975826726834159895126734,
..29.1.3513..7....7.5...........239.4....3........8.17918.....4........8.24......,842961735136275849795834621581742396479613582263598417918356274357429168624187953,
.1..6..........9........3..4..9....1.9.37.46..624.1.....6.57....7...2.3...4.3.5..,719563284643218975258794316437926851891375462562481793326857149975142638184639527,
7325..9..5..39....6.9.2..1...3.1..9.8......75.2.6..3..18.........7....46..6......,732541968518396724649728513473815692861239475925674381184963257397152846256487139,
.93..5.1.57..396.28.6..........5.......7....1...18.5...1..78.5..37.9....2.......6,493265718571839642826417395168953427359724861742186539914678253637592184285341976,
64.....13......4....8..2.9...52......31...6.5489.......9..1...2......58..1...6...,647598213923167458158432796765241839231879645489653127894715362376924581512386974,
.6...5.485.2....9.....26.....94.2.....4.78.......9......5...86.2.3..9..47..54..3.,967315248532784196841926375179452683324678519658193427495237861213869754786541932,
9......82.21..9....7..653...18..........7....236.....7.9......8.8..532.9..3....5.,965317482321489675874265391718532964459671823236894517592746138687153249143928756,
..4......6.8.1..........1...65...2......6...823...954.14.5..63......6.923....4...,714652983658913724923487165865341279479265318231879546142598637587136492396724851,
.8........6...8...9.........7..4128....9.2.67..3.6..49.3.......2.63...1.1.82.9.7.,482695731361728954957413628679541283814932567523867149735186492296374815148259376,
.......5...7.......534.7.....4..8.317.619.58.3...5.7..6.9.1......8......1...46398,462931857817562943953487216594728631726193584381654729639815472248379165175246398,
.1.3295...5...1...6..5...9..9.24...7....93......17....4.3...6.9.694....1.2.......,814329576952761348637584192396245817781693425245178963473812659569437281128956734,
.58.6....1..2.8.767.2...5...8731..2..3...59..2...8............1......3..3....9...,458167293193258476762493518987314625631725984245986137579632841824571369316849752,
6..9.3..1384...6.9.......4596.7..8.4.4186..5...................4..6.9.7.8..5.....,625943781384157629179286345962735814741862953538491267257318496413629578896574132,
..9.2.4....158.3..25.......3..718...5...4.....8.9...4.72......4....5....1.3..25.9,839621457471589326256374918394718265517246893682935741725193684968457132143862579,
.147.......2.1479..8.53.1..79....3....3....4.......5........4.9.45....2....8.7.3.,614789253532614798987532164791456382253178946468293571876325419345961827129847635,
...96.758..2........8...46.....5...774.82...1................852..74.9......851..,134962758652478319978513462891354627743826591526197843417639285285741936369285174,
...4.3....68.7.5..1...5827........2.7.15.24.6.86..............3....6...7.3...76..,572493168968271534143658279354986721791532486286714395617825943425369817839147652,
.491.....7..4..2.......849.8..5.21..5..91.7......4....37..8.......2.3...2.5......,649125378738469251152378496867532149524916783913847562371684925496253817285791634,
........118.9.2..37.986..52...18..25.....59...1...3.8........7....52.......376...,652734891184952763739861452946187325823645917517293684365418279478529136291376548,
...63..9...984...1.8....7.5.........17.3...8..48..96...6......43......5.917......,251637498739845261486921735693578142172364589548219673865792314324186957917453826,
..4.2.813......97.........2....83....4.1.......79..24....2.5..1......45.3.581...9,754629813612538974893741562526483197948172635137956248479265381281397456365814729,
2..59.8.7..7............5....4....5..2..49...738.2..69.9...82..56.....3...2......,246593817157862394389417526914386752625749183738125469493658271561274938872931645,
.7..2...5...1.4.3........2.51.............9.8.39.8..1725....18914........83.....2,371826495892154736465739821518972364724361958639485217257643189146298573983517642,
5......6161.5.24...9436.2.............29.4.13......542...6..95.......3.8..52.....,523849761618572439794361285456123897872954613139786542281637954967415328345298176,
7..9...4...5...8.3.1..3...99..4...8...1.5.67.6.438...5..............31...8...1...,763928541295174863418635729957416382831259674624387915176592438542863197389741256,
...5.....3.4.26.............7.8..4.6......2..2...6.53..184..6..4.327.8....5..8.1.,682519743394726185157384962571832496836945271249167538918453627463271859725698314,
7.5.......3......618..9.......31........4..6...4..69....915...8..1..43..3..8....9,745631892932487516186295437678319254293548761514726983429153678861974325357862149,
725..6.....14.7.......3.....1.6.....2....9.6.6.425......63.........7.4...49..1..5,725196348931487652468532197817643529253719864694258713576324981182975436349861275,
.89........4....567..5...94..7.2.5..4.283...98..6.724.........3..8.9.......4.3..7,589346712134279856726518394617924538452831679893657241241765983378192465965483127,
.72.6.....9....527.1.....46..8..9...9.76.8.........8...8.4..9.....25...44.6......,372564198694183527815972346568349712927618453143725869281436975739251684456897231,
.6......2..9..2...2.374..19..137....8...6..93.3.4....1.8.6.........34.....2197...,468913752719582346253746819521379468874261593936458271187625934695834127342197685,
..3..47.95....7..19.231..5.3.47..82.8.....51........4.....5..8..1..3.............,183524769546987231972316458354791826869243517721865943697152384218439675435678192,
.1.....7.....74.126..18.....258.6..7.3..475..4.1..3........8....58....4.......25.,213695874589374612647182395925816437836947521471523986792458163358261749164739258,
..1....3....9.745.....3.7.6.....8.7.......1...6...4.8...9...56.75....3..4...8...9,971456832683927451245831796124598673598673124367214985819342567752169348436785219,
5.36...9286....3...74.3.5........2.47.....6..........7....4.82.6..27.9....856....,513687492869452371274931568185796234742315689396824157957143826631278945428569713,
.39...........2...4..67...............8.54.3.7.3..8..2.9.2.3.7......5..465.89.3..,539481267176532489482679153945326718218754936763918542891243675327165894654897321,
..2......1.....2.478........7..41...6...7..53..3.85...34.2...1582....3..5.7.....8,932416587156897234784523691275341869618972453493685172349268715821759346567134928,
8.75..3..5...349.1.1..8.47.9.........2..........19........4.....93....2.7.125..4.,847519362562734981319682475938425716125376894674198253256947138493861527781253649,
3.............152.4....3...16.435..2..2.7..4......2.8.57........8..2......31.6.78,315289467896741523427563819168435792952678341734912685571894236689327154243156978,
92....5....1.6.72..8......326..5.......8.....7.3..21..3..529...5..73.....9...1...,927384561431965728685217943268153479149876235753492186376529814514738692892641357,
..79........8....9.5..6....6...8......5..19.3.32....87..92..1..7.1.59....8.3.....,467932815213845679958167234694783521875421963132596487349278156721659348586314792,
3.........57......26.....38683...1.41...6...74..........23...7.84.25...6.......8.,318672549957834612264519738683795124129463857475128963592386471841257396736941285,
8..............7.44.6....196.54.2....1.6.9.....9.758........96.........7..2....51,897541632521396784436827519675482193218639475349175826754213968163958247982764351,
12..7..4873..8..95......32....7......7..12.3.9..43......51.........98...3..52....,129375648736284195458961327613759482574812936982436751865143279247698513391527864,
67...8.......9.........7...1..72.3..89..16.....7...16..2..3......4..9.8.986..27..,672358914438291576519467832165724398893516427247983165721835649354679281986142753,
8.5....2...3.8.......6.....3.7.2.49.24...87......9......4..62...3.74.9..67.25....,865914327793582614421673589387125496249368751156497832914836275532741968678259143,
........2..............3..4..465.7..165.2..3.7.24...9.2...1.67..9..4.1..5..97....,459187362326594817871263954934658721165729438782431596243815679697342185518976243,
.4..5.3....7..85.6..67...9.18.59....9....1.7.....3..41.........835..4........5...,248659317397418526516723498184597632963241875752836941679382154835174269421965783,
6.......75.................796.1...4.2..9....41...25..9...251..1...6985.2....867.,689351427572946318341287965796513284825694731413872596968725143137469852254138679,
13........28...6.........82.6375.8..5..86.9...7.3.2.........53.........779....21.,139286745428537691657419382963751824512864973874392156246178539381925467795643218,
.9.3.24.7...85...2..1.7..9...25.4..8.........97....3.1.4..........2.....51......3,895312467467859132321476895132594678658731924974628351243165789789243516516987243,
..........3..9.6...42.76.31869...34......2.1.........837....9...8....2.7..6....8.,615823479738491625942576831869157342453982716127634598371268954584319267296745183,
3.85...4..4.....3.7.5.6.9......492..6.......5......384..2..7653..9......8....5.7.,368591742941728536725463918153849267684372195297156384412987653579634821836215479,
4.2.13.....1.796.3.........68.19..2.1....4......7...9..........798..6...2.3.8.96.,472613589851279643936548271687195324129834756345762198564921837798356412213487965,
........9..5..7...397.8....4.23.....8.3.6...467.52..8...4.....3...2.9...7..6..4..,186452739245937168397186542412398657853761924679524381964875213531249876728613495,
