Puzzle,Solution,
59....8...8..4.......52.7....371.......25..1....3..5..........947...........7.2.3,597631842286947135314528796653714928948256317721389564835162479472893651169475283,
.12.8.7..4.......6..5..9..............7.62.4.8..95.....61.25.8..4....2..2.8.1.965,612583794489271356735649128196438572357162849824957631961725483543896217278314965,
6......5..78.9..2.9.51..........3....8.7....6........9...5...37.6.91.....2...7..1,612378954478695123935142768749263815183759246256481379891526437367914582524837691,
........35.2...........926.6.423.9....8..........7.8.42.9.......75.6..4...39....7,186725493592643718347819265654238971738194652921576834219457386875362149463981527,
.....394...9.......7..65....4....1..1.63....5.37..4..2...5......2...63...9.14....,851273946269481537374965281942758163186329475537614892418537629725896314693142758,
...4...5....1......1..6...8.5...68.9.6...74..4.9....7..83.9.6.....3..........479.,698423157374158962215769348157246839862937415439815276783591624946372581521684793,
.2..............75....9..145..2...4..64.7...137..6....9...3465.....2..9...3.1....,429157368186342975735698214591283746264975831378461529912834657847526193653719482,
815....6...7.......4.........86.14..1....5.7....73...63....6.579..5.......18..9.4,815349762697258341243167598728691435136485279459732816384926157972514683561873924,
8.3..27.....7.....62...9..82.931.8......98...73............63...4..73.6....42....,853642719491785236627139458269317845514298673738564921172956384945873162386421597,
.6.1.....97...8.2..8..27......5....7.1.2.........1....4.8....9279.4....61....9..8,362145879974368521581927643843596217619274385257813964438651792795482136126739458,
2.....7.4.....4.....1..7....263........6...5.7..8..1..6....1...4..2....6.53.6...7,285136794967584231341927685526319478814672359739845162692751843478293516153468927,
......4.....86.51.5..4......3....2.5..1..376....7.....4..3..1...15..6.8...2.87...,168935472974862513523471698739618245841523769256794831487359126315246987692187354,
..9..63.......7..4.8.43.5..6.7..1.3..54....17.3..74..68.......1..39..............,429156378365897124781432569697281435254369817138574296846723951573918642912645783,
....4..57...5..9....3.....1...1.329..8.2..........9.7..98.2.34...4...8....2.....5,921348657847516932563972481475163298389257164216489573198725346754631829632894715,
4...7..5..71.5......5..182....9.7.....8.2.5.....5..6.9....8.....42..618.7........,426879351871352946395461827654917238918623574237548619163284795542796183789135462,
.....5...2...83.47..36.....6...7.9.54..5..67......8.2.............7264....5.9.8..,879245136216983547543617298631472985482539671957168324324851769198726453765394812,
.......3..65..9...2.1.4.5.9.3...496..56.1.8..14......2.....16......23.....8......,497185236365279418281346579832754961756912843149638752523491687674823195918567324,
.............2........4.1.36.7........21.5.87.3...8.4.84.6....2.2..8..3...1..74..,273851694914326875568749123687432519492165387135978246849613752726584931351297468,
.13......4....3.2...2.47...7.....1.......4.8..6..12.4.8.4....1562.....3..5....47.,913285764476193528582647391748936152291574683365812947834769215627451839159328476,
.45...7....3......7..43..6.........4..4...6...1..8..7237....8.5..6..1...5......2.,145862793963715248728439561257693184834127659619584372372946815486251937591378426,
9..8...6...86..4.2.....2...........91.2......659..431.5...8.9........2....1....43,923847165718659432465132897834561729172398654659724318546283971397415286281976543,
.........6.7...19.13............5...5639.7.4.9...........4.1.5.75.3..8.9.8.5....3,845196327627853194139724685418235976563917248972648531396481752754362819281579463,
9.6.8.4.7.8..349...2......57..6.....2345..86.....42......9.........7....6....3.5.,916285437587134926423769185759618243234597861168342579872956314345871692691423758,
....6..93..54.....3......65.3..21..81....32.4.....9....5......9.18.........9.8..2,827165493695437821341892765436521978179683254582749316254376189918254637763918542,
...1..279...9..1.31....7.........4...53....8..1...4.52.25....37...3..8...87...9..,836145279574982163192637548268753491453291786719864352925418637641379825387526914,
.....5.7.8..4..3.1.94.....25..73.8..3...........81.......5....9.35......2...8..1.,623195478857462391194378652519734826368259147472816935781543269935621784246987513,
...2.5.9.9...7.3..1.263.7.532.79.........6....75.8.......163.....69...........5..,763245891954871326182639745321794658498516237675382419547163982236958174819427563,
5..3...6.1.3.5.7.8....7.3..2.1.3.87...89....2.9...1.3........87....8..1......2..6,572318964143659728689274351261435879358967142794821635416593287925786413837142596,
.4......72....3.9.5..89........2..49...1.48.....7........3..1..8..2.1..4......58.,948612357217453698536897421361528749729164835485739216694385172853271964172946583,
...9.52...5...3......1..4.8....1.3.47...9.8..391.....7.1.8.......3......284......,478965213152483976639172458826517394745396821391248567517839642963724185284651739,
6...2..9498.6.5....4...7..2...7..92......9..6.2.8....3.......79......45..3.......,673128594982645137145937682468713925317259846529864713251486379896372451734591268,
.79..1......4...3.......1.4....46....93.5..............4.2...7..126..35....3...9.,479831526851462739236597184527946813693158247184723965345289671912674358768315492,
.....4.5.54..38..63..6.9.1.41......2.25.9.84.......9...6.......9......3...1..6...,196274358542138796378659214419863572625791843837425961263947185984512637751386429,
2..54...9.91..7..66...8.27....4.....4..1...8........6.85........6..124...2.7.5...,278546319591327846643981275712468593436159782985273164857634921369812457124795638,
3.5..1.........251.......9..8..25.7..6.7...2.27......88...7..63..1.........8.6...,325961847496387251718542396183425679569738124274619538852174963641293785937856412,
.2...5...5.....2163.96......38....5161.3..9...9...2.7........65.6.......8.....1.3,126845739584937216379621584238794651617358942495162378743219865961583427852476193,
.......1.....6...8.8.5...4.5.6.1..8...4..9.7...2...1..42...6.....584...9..9.71...,243798615957164328681532947596317482814629573732485196428956731175843269369271854,
.2.7.1.....3....9.6.5..9...16....3.55.7....4........1.97..6...12......6......32.4,429781653783645192615329487168497325597132846342856719974268531231574968856913274,
.......3....6..2...1..2..8..7..64.135..3..6.........4.3...4..7.2..1.8.....5...8.4,752481936483679251916523487879264513524317698631895742368942175247158369195736824,
.8..62........92.526.7.3..9..........35.....19..5....76....7..88...3697.......3..,589162743317849265264753189126378594735694821948521637693217458851436972472985316,
63..74...2..8......1.5..6..1............4.1.7...2...3.....2..74..8...51..4..6....,635974821294816753817532649183759462952643187476281935569128374328497516741365298,
...5.4...5....1.7.....2.....4.21....1..9.7.5...9....4..5.1.98...94.76..26.....7..,973584621582691473461723985745218396136947258829365147257139864394876512618452739,
3.6.......8...75..........493.....8..4.9.....7..8.6..5...5..4.117....6...9.4.....,356148792489627513217395864935714286648952137721836945863579421174283659592461378,
......4.9.24..5....69.....3.9....2.1......3.......2..6....43.7.1.2........59..13.,317268459824395617569471823693754281278619345451832796986143572132587964745926138,
76.1...........43.3....5...8.35...476...7481.9.....56..9..6...........5......3.8.,764138295185792436329645178813526947652974813947381562598467321236819754471253689,
6....97.8.7..3..........4.....1...9.12...8....389..2...1....6..462..7..1...3.....,653419728874632159291785463746123895129548376538976214315294687462857931987361542,
1.62.4...3...5.1..95....4..8....1..654..39............2.........1..92...6.8...3.4,186274953324958167957163482839721546542639718761485239275346891413892675698517324,
........9..21......3...5..89......3....912.....43.....2...5.6.43.5.68.9..8....2..,416837529852149367739625418968574132573912846124386975291753684345268791687491253,
...7...1...9......2.1..6...........19.2...75.75..9.23.....513.....23.1.8...8....2,485723619679415823231986475346572981912368754758194236824651397567239148193847562,
....4..5....12...7....78....8....1.22.....64...431....6...8.4.1.......8......7...,721946358845123967396578214583764192217859643964312875679285431452631789138497526,
.......21......8.3.1............24....2.5..6.63.....7...357.24...78...3.24..3.5..,379485621524716893816293754791362485482157369635948172963571248157824936248639517,
9.57....1...4.....7..3.5..2..1...465.....7....4......3......1.4....5.637...12.9..,925786341183492576764315892871239465356847219249561783598673124412958637637124958,
5.41.9....8..43.6........4...68.4.5...5...3..39..2....9...1....2.8...........5.3.,534169827789243165612758943126834759845697312397521684963412578258376491471985236,
4...86..929...1...1...72.4896............48........137...8.......3....2.6.2.....4,475386219298451673136972548961738452327514896584269137749825361813647925652193784,
.3......5...5......6..7..3.2....679.9.3..4.86.8.9...528.....9....56...23.2.......,132489675497563218568172439251836794973254186684917352816325947745691823329748561,
.9....3.54..5....9.28......2....5936.15.....29.....4..35.8....4.4.6.......6...1..,791462385463578219528193647284715936615349872937286451359821764142637598876954123,
..1..3.45..3...2.....7.....4.5.....8...95...11..4..7...8.2.593.....9......4....8.,971623845643581279258749613465172398837956421129438756786215934312894567594367182,
2..........492...5.3.......5.93....2.6..5.......1..5.337.2.9.6......3..4.4.67....,257831496684927135931465287519384672463752918728196543375249861896513724142678359,
1..2...5..3...57.16.......32.9..7......98.......3.......67..3.....61..29.8......5,178239456432865791695174283269547138713986542854321967926758314547613829381492675,
4...2.8..9.1...5..6....51.9.132.9.................8..5...34.....4.....2.2.5.8...3,457921836931864572682735149513279684869453217724618395176342958348596721295187463,
...8.37..45.....6......7.5.....74..6.......8......29....2..9...68.3...7.7......35,126853794457291863893467152918574326274936581365182947532749618681325479749618235,
6....7..9.......1..9.1..64.4....1.7..687.....2...34....7..2....3..8.....1....9...,651247389842963715793158642439581276568792134217634958974325861325816497186479523,
4...........6...7.3..5.7...1.7....2...5..46.826..1...3..3..1.....1.26..47...8.2..,476192835519638472382547196147863529935274618268915743623451987891726354754389261,
.3...........6.7.3...4...5.4.7....6.25..4..17...2..48...6.7...5......62.3..51.8..,534728196982165743761493258497381562258649317613257489146872935875934621329516874,
4.....6..1.7...84....5...2..4.2.6.8...5......87........3..18...26...4.7...16.....,423897615157362849986541327349276581615489732872135964534718296268954173791623458,
.2.8.....3.9......1...59.23....1...9.....4....78....1...7.9.8.4..1.32.5..4.......,725843961369271485184659723536718249912364578478925316257196834891432657643587192,
...39..2...........3...2...97.1...4.5.8..3..2..17..8..........77..8.9.5339.45.2.8,684391725259674381137582964973128546568943172421765839815236497742819653396457218,
...54......2.....359.78...2....9.......2........36.2.7..3...7.896....5...8...5..4,138542679742916853596783142624897315379251486815364297453129768967438521281675934,
..3.8.4......24......6.7829...3....1.7.....3......2....6.7......8..4..17.3...928.,723981456896524173541637829258396741674815932319472568162758394985243617437169285,
1.6............2....4...8.16.....5..5...1..6..82....1..5.73..28....84..7.7.5..3.4,136827945895143276724956831617492583549318762382675419451739628963284157278561394,
.17........37.5.6.8.......3...1.4..5.9.8.671..5...3..4..1......93........48..9...,517368249423795861869241573786124935394856712152973684671532498935487126248619357,
..4....7..83..2...62...785................64556.2.4..7.4....2......3...8.35....1.,954386172783152496621947853478563921312798645569214387146875239297431568835629714,
826.4.7.1....1..5...4...6......8..2.......5..957..1..8.....6...2.......7....79.4.,826345791379618254514792683463587129182934576957261438798426315241853967635179842,
...83..4..2...........4....9..2..4...5....6....4..125.1.8....2323...95....6...19.,615837942423916875879542316961258437752394681384671259198465723237189564546723198,
.5......18......5.7........98..7.42...62...7..7..4...85.9.2.6.....1....92..7.4...,653482791894617352721539864985371426146258973372946518519823647437165289268794135,
1..5.24...3..94...........85.1.23...9......6.6...4.5.....9...3.......8.2....1...6,196582473832794615457361298541623789928175364673849521264958137719436852385217946,
...5...8..7....3........7464....917..1.74..3.....6....7.6...85.....8349..9.......,641537982278496315359812746463259178512748639987361524736924851125683497894175263,
1.4..2......8....5.2.69.48..13..52..5..1.....4...2.3..............9.........48692,184572963697834125325691487913485276572163849468729351839256714246917538751348692,
..65.92......7..5....834...4.7.....5625....4....3......8.......59......22.4....93,876519234349276158152834769437621985625798341918345627783952416591463872264187593,
..1.....7.......6.7.8....14.2.5.4..15...9.6...7.2....5...1..7.9......4...94.6..2.,641382597952471863738659214826534971513897642479216385265148739187923456394765128,
..5..826...7....1..64..3.......865...5...2.4..437....2.....74....2.1.....1....35.,395178264827564913164923875271486539658392147943751682589637421432815796716249358,
..5.......6.5..3..1478............732..3..854.....12.66581....747....5.8.........,325614789869527341147893625594268173216379854783451296658142937472936518931785462,
...4...6....9.1.......32..12........7.3........17.549.....9..4...2.6..5.3......79,135478962628951734974632581259346817743819625861725493587293146492167358316584279,
..18.....6.........27....6..324....7..93.6.1......9..817..9..3...3.......9.78....,951864273684237951327951864532418697849376512716529348178692435263145789495783126,
7...54............9.....8.....47..2.3....29....49...675....7.8.49...8..262....3..,786354291152896734943721856869475123375612948214983567531267489497538612628149375,
.5............483.....381.24.362....5.9...3...82...41......3...9..2...5....8.9...,358172964127964835694538172413627589569481327782395416846753291931246758275819643,
.......5..27.4.9.....37.8.....8......9.65...34.........8.....3...9..6..4754..9...,841962357327548961965371842513827496298654173476193285682415739139786524754239618,
7...863.....4.5....4.....9..5.29...4.......7....3.4.6.3..5.......2......87.639.5.,725986341913475628648123597156297834439861275287354169394512786562748913871639452,
......614.....29...1.......1.5.4..728....1...42..6.8...4.62...75...8..........459,792358614654712938318496725165849372839271546427563891943625187571984263286137459,
..3....96......45...4396..7....8.....7...5...6....9..57..6..1............4581.3..,813574296967128453524396817459781632372465981681239745798653124136942578245817369,
3..4.....65..28..7......25.1.3......84....5...27.1..4.7..........5.63...48..52...,372495186654128937918637254163584792849276513527319648736941825295863471481752369,
.7.5...8491.7...........7...6.24....425.........8...9..58.....66....1..9...4..5..,376512984914738265582694713869243157425179638731865492158927346647351829293486571,
.....2.1...43..............1.96..7...3...52..4.......3.53..7........6..527..1.49.,367452819814369527592178634129634758736895241485721963653947182941286375278513496,
..7.4..3..56..7....1......8..4.....7....1..69...3..8........514...8.4..6.....5...,987541632356287491412693758634958127578412369291376845863729514125834976749165283,
...4..2....5.16.9.4..59.............7...8..6...41.2.7.12......5..97..18..5....6..,913478256875216394462593817286957431791384562534162978128639745649725183357841629,
..7..5..28..6.35.......23..5....7...46....8...........28.3.6..5.9.4.82......9...3,317985642824613579956742318539867124462139857178524936281376495793458261645291783,
.....9.149.26..8...4..7.5.......1.......4..9...6...7...75..2..66....5.2.8.1.9....,367859214952614873148273569784961352213547698596328741475132986639485127821796435,
.1.94.5.758..3.....9...7.1..3.5..4.........75......38.........8....7..51359.....2,213948567587136294496257813731589426948623175625714389172495638864372951359861742,
427...9...1.86.4..8.....3...3..9..8.96...2.1...8.7.69...2.19.........12..........,427531968319867452856924371731695284965482713248173695682319547593748126174256839,
...7.2...4..5.91.6....1..349....62.5.3..7..1..6.....4...9..........2..5....9...6.,316742598487539126295618734941386275538274619762195843159467382674823951823951467,
1.3..6.....93.8..6.87...9.3.7...41.....57......4...5......516.7.4...9.........849,123796485459328716687145923375684192918572364264913578892451637746839251531267849,
49..............6....3.....7...96..83..8..4.95..........5.61..41.6.7......7..813.,493657281278149563651382947714296358362815479589734612835961724126473895947528136,
.3.1.6.....4.3..1...9.5..............9624..35....1..42...7.......5....971..6....4,832176459574839216619452783241563978796248135358917642923784561465321897187695324,
..........2.3641.83.6..7.5..3...2...4815.........1..7.1....5....6...1...2..6....7,814259736527364198396187452739842561481576923652913874173425689968731245245698317,
.1..7.9..32.9...7....4.....17......8....46.21.....8.3.4...8......8.2...37.....2..,614873952325961874987452316173295648859346721246718539432589167568127493791634285,
..9......5.68.4.2.8...5......43...86.8.......9..47.....3...7...2.5.........6.53.4,419236578576814923823759461154392786387561249962478135631947852245183697798625314,
..5..431......98..421..39....84......3..21...1..9...5...............5.....7.8...2,985264317763519824421873965698457231534621789172938456856792143219345678347186592,
....5867....7..4.5..7....82......82...85.....4...6..53.....5...6.3.4....14.2....6,214358679836792415957416382561973824398524167472861953789635241623147598145289736,
.....5..........6.6..3....73.12.9..8.9.8....2..8....5..1......6..29.81.3.7...28..,187625934935487261624391587351249678796853412248716359819534726562978143473162895,
...892..6.1.........81..27...2386.9...6.1...4...92.....39...1......3...2..4....6.,743892516215673489968145273452386791396517824871924635539268147687431952124759368,
..........2...........36..167.58.14..3..426.7........8.1..5.2..76...8..358....7.4,396821475128475369457936821679583142835142697241697538913754286764218953582369714,
..17.462.8..5.....29.6..7...8..7.9.49.........2..4..51....8.4.2......5.....2.....,531794628867521349294638715185372964946815273723946851659187432312469587478253196,
7..49...26..2.348.4.......3....32.6.....57....9...8...5..3..89...6....37.2.......,738491652659273481412865973845132769263957148197648325571326894986514237324789516,
..46.1..51....73.8......6...........43..8...1.....5..734..78....6...42..7...5.1..,284631795196527348573849612658713429437982561912465837341278956865194273729356184,
...213.....67...4.........9.9..2..73.7..6.5..52.....14..1...........4......3.9..7,459213786836795241712846359694521873173468592528937614981672435367154928245389167,
..1394...............8..7..82...9.1743...5..8......54...7...492...71..8......2...,751394826284657931693821754825469317439175268176238549317586492942713685568942173,
..2.91.....73..2..6.5..2......5..3..56.93.........8.6....28.....2.6..7......7315.,842791536197356284635842917218564379564937821379128465751289643423615798986473152,
82......11...54....4.......3.8...........3.6.65....8.32...3.7...86...2....7.85.1.,825396471169754382743128596398562147472813965651947823214639758586471239937285614,
.7..5..3...3....67.49.........1.4.7..98.........86...4...6.8.9...73..5.......9783,872456139513982467649713852265194378498237615731865924354678291987321546126549783,
......9.....5...27.9..32...1....963.9.3.1.7...7638..5....2..3.5..7....1...1......,652178943314596827798432561185729634943615782276384159869241375527963418431857296,
...219..63....8....9....12..8967.....275..61.........2.....5.61....36.5....79....,754219386312468795896357124189672543427583619635941872973825461248136957561794238,
..4.2..1.....4..95.3...9...6........417.9.....9261..7..79..2.......7...3.2..65...,954826317261743895738159426685237941417598632392614578579382164846971253123465789,
..48...13............17.6.....95.8.66...3.97.85.......4....7.....83...9.5...9..4.,974865213186243759325179684743951826612438975859726431491587362268314597537692148,
..3..796.7......4.4...........5.1..6..7.6..3......4...61.3...59..41..6.89...8..7.,253847961789613245461925387842531796197268534536794812618372459374159628925486173,
...42.3....7.6..21..8.....6.6..138.78.46...9..1...82.....3.....1..........9..7..4,691425378537869421248731956962513847854672193713948265485396712176284539329157684,
.79.........2.....1.24.87.55...4.1.8...5...34...8....2..1.5...34...7.............,879635241645217389132498765526743198987521634314869572761954823458372916293186457,
....7.4..3....6.25.9.3..6....16...93...5...7...9..7..2...263......1....7.5...93..,165872439348916725297354681471628593623591874589437162714263958936185247852749316,
..1...9....8.1...7..9.7..5337.....4......8.....6...7...1.....6....9.6...8.5..34..,731265984458319627629874153372691548194758236586432791913547862247986315865123479,
.429...675.3.4.92...7.............3......57.......154..3.7..15.625.......1......2,142958367583647921967312485451879236296435718378261549839726154625194873714583692,
29....3..3.8....94....5.....29.......3.28..4.4..5....77.5..62...........6428.....,296478351358612794174359682829764513537281946461593827715946238983127465642835179,
...32.1........654.1..56....3.........9..7.4..7.64.2.5...7.4...3..2..9.1.......37,654329178923178654718456329435892716269517843871643295196734582347285961582961437,
4.9.......6...28...7198...4...42.1.....17.9...57.........2.67..........1..6.9.4.5,489561372563742819271983564698425137324178956157639248945216783732854691816397425,
8.9.31......8.7...6...9......7...8.9.36.....19...4........1..3.3..426....1..83..6,859631472421857693673294185147362859536978241982145367268719534395426718714583926,
............1..4...9.65...3..3.1.65..........65.94...8.71..8..44..3..5..8......1.,365784291782139465194652873243817659918526347657943128571268934429371586836495712,
12...8.........3....5.7..2..68........754....5...........2...14..6.1.5.3.3..5.86.,123468957794125386685379421368791245917542638542683179859236714276814593431957862,
......1..7.....82..5.....3....8....917.2.4.....9.57.14..7..2..8......3..8.4.31.7.,238475196741963825956128437423816759175294683689357214317542968562789341894631572,
......2..87.41..93.2.8..5.1..1.58..4..31.4..8...9......542.3...9..7.5............,146539287875412693329867541291358764563174928487926315654283179912745836738691452,
.1....459..5.2...3........6....1.....4..3....36...............449.352.6..81..49..,216873459975426183834195726752619348148237695369548217623981574497352861581764932,
........53..1....89....5......4..9..218.....4.9....3.7.3459...2...2.17....2..38..,847629135356174298921385476673452981218937564495816327734598612589261743162743859,
.9...436...8....4..3.8....9.83...15.........2.26.5.4..........5..2.6.83..1....92.,291574368678293541435816279983642157547381692126957483369428715752169834814735926,
.....8.......5.7.....1....8..67...2...3..6....584.......4..528..6...4..1..1..7.45,517948632482653719639172458946781523173526894258439167794315286865294371321867945,
.71.......5....8..3...7........6.2.8..58.2..9..97....11..69.....3.......8..5136..,471286935952341876368975412743169258615832749289754361124697583536428197897513624,
...9.1..5..3.4..1...1..3..9...8.61...18...2....9....6.......58....182..4..25.9...,874961325953248716261753849345826197618497253729315468197634582536182974482579631,
.2.....4.3.5.9.....8......5..8..6..4.....76..5.....8..6..879.......6..2.9...543..,729635148315498267486721935298316574143587692567942813632879451854163729971254386,
.........2.1...7.9....6....8...2....9.41..2.8.7..8.36..4.7....61.9...4.3.8..9.1..,458937612261845739793261584816523947934176258572489361345712896129658473687394125,
82.........7.......5.8..2....4..317.2....7.5...3.8..4.1..6....43...5.6.1.8.42.5..,821394765637512489459876213594263178218947356763185942175639824342758691986421537,
.4.....9...2......673..92......6493..159...7....7.352....6..7..56.......2.9...3..,841257693952346817673189254728564931315928476496713528134695782567832149289471365,
1....485.52.....133......4......5........8..9.3.....2..5.9....4.97.4.2.......27.8,179634852524879613386251947941725386265318479738496521652987134897143265413562798,
.1..3.......9.73...8.....4......52.472...9...85.41.73.....73.1.....4....3..1..5..,917834625465927381283651947139785264724369158856412739698573412571246893342198576,
...2...393.4.1.....1...96......52.9.......7.....74..63..1...4..6....1.2....46.35.,865274139394615278217839645736152894458396712129748563571923486643581927982467351,
4..........2....1.6...3.2...4.2....73.5.......61..5..9.9..2.1.....3.4.6....69.7..,413762598782459316659138274948213657375946821261875439896527143127384965534691782,
..9....47..6.7...2...6.8.5.918.57..4.......2..4..6...84......7...7....96.5.......,829135647536479182174628953918257364763841529245963718491386275387512496652794831,
..1...5........9.2....57...2.71.4..9........18.3........827...39...3..5.....487..,341962587785413962629857314257184639496325871813796425568279143974631258132548796,
....1..75.6.....2.2.9.4....1.2...76......12....7.3..9463.9.......5......9..3.....,483219675561873429279546381192458763346791258857632194634925817725184936918367542,
.....1...........2158.3..96.7.96.8...8....3....3....7..95...62.....9....237....51,729681543364579182158432796572963814981724365643158279495317628816295437237846951,
2..5......4..8..........7.3.......97.39..6.8.58..34.........6.44.37.28...........,276593148341687529958421763624815397139276485587934216812359674493762851765148932,
5....629...4.9.5.....4..1..6....7.3.72.14...5.53....1..1..5......79......6.......,538716294174892563296435178641587932729143685853269417312658749487921356965374821,
15..8......85..3........7..9.6..4..14...6......1..9.........6....78.6..5.34......,159783264768542319342691758926354871473168592581279436895417623217836945634925187,
.......9812........8.56...18...4..52..439..86..36.8.4...1.5.....3.4......4...9..5,365271498127984563489563271896147352214395786753628149971852634538416927642739815,
..........76.5..89...1..7.2..........6.54.8..1.862.4.749...1...7.2...51..8......4,813972645276354189549168732924817356367549821158623497495781263732496518681235974,
37..2.....95..4.72...........45.7.......415......9...16.7..942..3..........26...9,376925814895314672412786935164537298923841567758692341687159423239478156541263789,
....2..188.....5...46..197...45......9..12....2.7.....475......61..79..2.........,759324618831967524246851973164598237397612485528743169475286391613479852982135746,
1.4..28.92..8.....8...5.46......62.5..7.489..........7......65..8..25......6.9...,154362879269874513873951462398716245517248936642593187921437658786125394435689721,
7.5..261.2...1.95..9..46....5.2.....6.....7....2...........15...67....985.19.....,745892613286713954193546287954267831618439725372158469839671542467325198521984376,
.3.5..2.8.6.3.2.195..16.....296.....4..8....3....5..4..8.....32........6...4.....,134597268867342519592168374729634185456871923318259647985716432241983756673425891,
7..5..1......6.....6...2...6.27....597.4..3....1.....2.2..1974...........3....5..,793548126258167934164392857682731495975426318341985672526819743417653289839274561,
............2..74....976.8.4.7...2.....349...9.5.....6.7.4..6.......85..6...2.8..,753814962869253741142976385437165298286349157915782436578431629321698574694527813,
...........82.5.....34...6....9..43....58........2695..9..4.3..42....19.3.51....6,514769823968235714273418569652971438139584672847326951791642385426853197385197246,
..7..2..8.9.173.6.3...........5.........6...9......57.6..7.91.3.....18...386...9.,567942318894173265312856947423597681751268439986314572645789123279431856138625794,
9.7.8..3..81...2............65...1..1.3.978.27.............9....985.......28.6..1,957281436681473295234965718865342179143697852729158364416729583398514627572836941,
...2...4..26......4.5...6...9..31.......5....1.38.....8...4396.....2..5.94..6.12.,319286745726415839485379612594731286278654391163892574852143967631927458947568123,
.8..5...652.8....1...9.1..48..2.9.......48..5..........9.1..43.6..4..2.......3..9,981354726524876391376921854857219643213648975469537182795162438638495217142783569,
...9....24.......1..97..3..58......4.3.81.......4.3.1...512.9.3.4....2..9......78,376981452458632791219745386581279634734816529692453817865127943147398265923564178,
......92...3.4....952...1....4...31...........7.8.3..5245.9.8........5428........,467581923183942657952736184524679318398415276671823495245397861739168542816254739,
......3..1258...7.........89.1.....28..5..1...7.2....3...6..8....87.35.....1.293.,789421365125836479643975218961348752832567194574219683397654821218793546456182937,
..89.63.5....271..6.21..97..5..8.....8............97.........1.9.....5.31.6..5...,718946325593827146642153978257481639389762451461539782835694217974218563126375894,
3.1...7...5.346....4.17....63......5..2.6......7..2.4.4......52...5.........18...,361285794759346128248179563634791285582463971197852346416937852873524619925618437,
1.......4......9..9.2.63...............8593......3.185.......2.85.62.....4.5...9.,185972634364185972972463851538741269621859347497236185716394528859627413243518796,
.9.8....7......9..562......7..6..84..5...3..2.....56.9...368.2...4.7.....285.....,493856217187432956562197384739621845856943172241785639975368421314279568628514793,
7....69..9.1.2..6....5....75....2...34.9...5..16.5.4.3......3.2.....4.....3...1.5,752486931981723564634519827598342716347961258216857493869175342175234689423698175,
..4...........8..71...43...851....9.7..5.1........7.2........5.27...58.9.4.31...2,924756138365198247187243965851624793792531486436987521619872354273465819548319672,
.349..8....9.....4.7...659......93..1..3.8..7.........76...1.....5...6.1....85..3,534912876629857134871436592247569318196328457358174269763241985485793621912685743,
78..6.......5.........139.........7.1..8.53....2.79..5.3.....8..9....6...26.3.7.9,783964521619582437245713968958346172174825396362179845531697284497258613826431759,
1....9...72..8..9....5.46.1.8..7..5.4..........79...6.8....29.....1....4......2..,165739842724681395398524671681273459459816723237945168846352917972168534513497286,
..........18....9.4.5.....86...3...2...19......26.8..........861..9..54...3.542..,296841357318527694475369128681435972734192865952678431549213786127986543863754219,
...63...8..142....4......976..2...1.....4..7....186..41......29.7.....3...9.6....,257639148981427365436518297694275813815943672723186954168354729572891436349762581,
61.....3......32....7619....3.29.8..18.3.....2.5......56...2..3......6..9...8....,618524937459873216327619548734291865186357429295468371561942783872135694943786152,
......43.....376.9....94.17..6..12..15...9...7.4.63.9.4..........5.2....6.2......,967152438541837629238694517896471253153289746724563891489715362375926184612348975,
91.8.3......6....5.7.1..6...6.....9.39...476..8......34..79.....3..8....7....5...,916853472243679815875142639567328194392514768184967253458796321639281547721435986,
6..4...7.....3..8...3...9..7..65..9.5...974.2..8..4.6....9..6...7..2....4.6.....3,659482371247139586813765924724653198561897432938214765382941657175326849496578213,
....5...31.7.8...5.23.1.6......32...........24.....7....15....47.41..3.6.6....57.,846257913197683245523914687679432158385791462412865739931576824754128396268349571,
.....8...79........6874....2.....6...4.9...2..39.1.....8...6.....74..19.3.12.....,413528967792361548568749231275834619146975823839612754984156372627483195351297486,
2...9..5..192.8...8...63......9......54...8.....8..169.41...3...9....2.6.......4.,236791458419258673875463912168927534954316827327845169741682395593174286682539741,
..4..8.........5....1.32.84...8..7.........2.8.....1..6..1...7.5.3.2.....7..64..3,264958317398417562751632984425891736916375428837246159649183275583729641172564893,
68..73.2.45..8.........2.81...75..387..46......4....7.......24............6...3..,681973524452186793397542681269751438738469152514238976873615249125394867946827315,
.2..8......17.9.4....34..2.1...32...3.....9....5.....85......1.7...1...3...8.7..5,624581397831729546957346821178932654346158972295674138582463719769215483413897265,
1..45...24.57..9..7...89.5....2....991..4......41..23..7.9....3...5...........7..,198456372435712986726389154387265419912843567654197238571928643263574891849631725,
....48.....3..6.4....5...1..9...24...6...935........614.68..5......9...8..1.2....,612948735753216849849537216395162487164789352278453961426871593537694128981325674,
...7........8.6.......2..3..3..8.4.5..8.15..246......1.56.3....3..1...2........7.,624753819193846257587921634231687495978415362465392781756239148349178526812564973,
8.9.....7.61......52..19.....2.......7..9.6...5.3........1.8.9.....6.82...35...7.,839654217461237958527819463392786541178495632654321789246178395715963824983542176,
851.....6376...1.9...........3.8..4.7.86....354..7....6..8.7....8...6..5.....53..,851792436376458129492361857163589742728614593549273681635827914984136275217945368,
..8.1..4...79...262..4.3.8.4.....6377.6..............9....69....81......6.31....8,398612745147958326265473981459281637736594812812736459524869173981327564673145298,
